ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,YEAR,COMPANY
Data Unavailable,Bad Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,1,1997,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1997,DC
Secret Identity,Bad Characters,Blue Eyes,White Hair,Female Characters,Homosexual Characters,Living Characters,1,1997,DC
Public Identity,Bad Characters,Data Unavailable,Grey Hair,Male Characters,Not Minority,Living Characters,1,1997,DC
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Grey Hair,Female Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Not Minority,Living Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Public Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Data Unavailable,Data Unavailable,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Public Identity,Bad Characters,Data Unavailable,Brown Hair,Female Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Secret Identity,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Public Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Data Unavailable,Bad Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1996,DC
Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Bad Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Data Unavailable,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1996,DC
Data Unavailable,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1996,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1996,DC
Public Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Deceased Characters,1,1995,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Public Identity,Neutral Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Public Identity,Data Unavailable,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Public Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Neutral Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1995,DC
Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1995,DC
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1995,DC
Data Unavailable,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1995,DC
Public Identity,Data Unavailable,Green Eyes,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1995,DC
Secret Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1994,DC
Public Identity,Good Characters,Data Unavailable,Green Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Brown Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Black Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Blue Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Green Eyes,Brown Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Public Identity,Good Characters,Data Unavailable,Grey Hair,Female Characters,Not Minority,Deceased Characters,1,1994,DC
Public Identity,Bad Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Deceased Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Data Unavailable,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Blond Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Bad Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Green Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Brown Hair,Female Characters,Not Minority,Living Characters,1,1994,DC
Secret Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1994,DC
Data Unavailable,Good Characters,Data Unavailable,Brown Hair,Female Characters,Not Minority,Living Characters,1,1993,DC
Secret Identity,Bad Characters,White Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1993,DC
Public Identity,Bad Characters,Data Unavailable,Blond Hair,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1993,DC
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1993,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1993,DC
Data Unavailable,Data Unavailable,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1993,DC
Public Identity,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Good Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Living Characters,1,1993,DC
Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,Not Minority,Deceased Characters,1,1993,DC
Secret Identity,Good Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,Not Minority,Living Characters,1,1993,DC
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Good Characters,Data Unavailable,Data Unavailable,Female Characters,Not Minority,Deceased Characters,1,1993,DC
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1993,DC
Public Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1993,DC
Public Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Data Unavailable,Bad Characters,Data Unavailable,Black Hair,Male Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,1,1992,DC
Public Identity,Bad Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Public Identity,Neutral Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Public Identity,Good Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Data Unavailable,Brown Eyes,Brown Hair,Data Unavailable,Not Minority,Living Characters,1,1992,DC
Public Identity,Good Characters,Data Unavailable,Strawberry Blond Hair,Female Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Bad Characters,Blue Eyes,Data Unavailable,Female Characters,Not Minority,Living Characters,1,1992,DC
Public Identity,Bad Characters,Red Eyes,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Good Characters,Data Unavailable,Red Hair,Male Characters,Not Minority,Living Characters,1,1992,DC
Data Unavailable,Bad Characters,Blue Eyes,White Hair,Male Characters,Not Minority,Living Characters,1,1992,DC
Secret Identity,Good Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Data Unavailable,Bad Characters,Data Unavailable,Data Unavailable,Male Characters,Not Minority,Living Characters,1,1992,DC
Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,Not Minority,Living Characters,1,1992,DC
Public Identity,Good Characters,Data Unavailable,White Hair,Male Characters,Not Minority,Deceased Characters,1,1992,DC
Public Identity,Bad Characters,Data Unavailable,Brown Hair,Male Characters,Not Minority,Deceased Characters,1,1991,DC
Data Unavailable,Bad Characters,Blue Eyes,Black Hair,Female Characters,Not Minority,Deceased Characters,1,1991,DC
